doc_id	sent_id	token_id	token	lemma	pos	tag	dep	head_id	ner
wn-0003	1	37	into	into	ADP	IN	prep	36	O
wn-0003	1	38	two	two	NUM	CD	nummod	39	B-CARDINAL
wn-0003	1	39	hemispheres	hemisphere	NOUN	NNS	pobj	37	O
wn-0003	1	40	,	,	PUNCT	,	punct	39	O
wn-0003	1	41	one	one	NUM	CD	nummod	42	B-CARDINAL
wn-0003	1	42	dark	dark	ADJ	JJ	appos	39	O
wn-0003	1	43	,	,	PUNCT	,	punct	42	O
wn-0003	1	44	one	one	NUM	CD	nummod	45	B-CARDINAL
wn-0003	1	45	light	light	NOUN	NN	appos	42	O
wn-0003	1	46	.	.	PUNCT	.	punct	28	O
wn-0003	2	47	Now	now	ADV	RB	advmod	65	O
wn-0003	2	48	a	a	DET	DT	det	50	O
wn-0003	2	49	narrow	narrow	ADJ	JJ	amod	50	O
wn-0003	2	50	ridge	ridge	NOUN	NN	nsubjpass	65	O
wn-0003	2	51	of	of	ADP	IN	prep	50	O
wn-0003	2	52	massive	massive	ADJ	JJ	amod	53	O
wn-0003	2	53	proportions	proportion	NOUN	NNS	pobj	51	O
wn-0003	2	54	,	,	PUNCT	,	punct	53	O
wn-0003	2	55	20	20	NUM	CD	nummod	56	B-QUANTITY
wn-0003	2	56	km	km	NOUN	NN	npadvmod	57	I-QUANTITY
wn-0003	2	57	high	high	ADJ	JJ	amod	53	O
wn-0003	2	58	and	and	CCONJ	CC	cc	50	O
wn-0003	2	59	1,300	1,300	NUM	CD	nummod	60	B-QUANTITY
wn-0003	2	60	km	km	NOUN	NNS	npadvmod	61	I-QUANTITY
wn-0003	2	61	long	long	ADV	RB	advmod	50	O
wn-0003	2	62	,	,	PUNCT	,	punct	65	O
wn-0003	2	63	has	have	AUX	VBZ	aux	65	O
wn-0003	2	64	been	be	AUX	VBN	auxpass	65	O
wn-0003	2	65	found	find	VERB	VBN	ROOT	65	O
wn-0003	2	66	around	around	ADP	IN	prep	65	O
wn-0003	2	67	the	the	DET	DT	det	68	O
wn-0003	2	68	equator	equator	NOUN	NN	pobj	66	O
wn-0003	2	69	of	of	ADP	IN	prep	68	O
wn-0003	2	70	the	the	DET	DT	det	71	O
wn-0003	2	71	moon	moon	NOUN	NN	pobj	69	O
wn-0003	2	72	.	.	PUNCT	.	punct	65	O
wn-0003	3	73	The	the	DET	DT	det	74	O
wn-0003	3	74	height	height	NOUN	NN	nsubj	75	O
wn-0003	3	75	rivals	rival	VERB	VBZ	ROOT	75	O
wn-0003	3	76	Olympus	Olympus	PROPN	NNP	compound	77	B-ORG
wn-0003	3	77	Mons	Mons	PROPN	NNPS	dobj	75	I-ORG
wn-0003	3	78	on	on	ADP	IN	prep	75	O
wn-0003	3	79	Mars--	mars--	NUM	CD	pobj	78	B-ORG
wn-0003	3	80	but	but	CCONJ	CC	cc	75	O
wn-0003	3	81	Mars	Mars	PROPN	NNP	nsubj	82	B-CELESTIAL
wn-0003	3	82	is	be	AUX	VBZ	conj	75	O
wn-0003	3	83	five	five	NUM	CD	npadvmod	85	B-CARDINAL
wn-0003	3	84	times	time	NOUN	NNS	quantmod	83	O
wn-0003	3	85	bigger	big	ADJ	JJR	acomp	82	O
wn-0003	3	86	than	than	ADP	IN	prep	85	O
wn-0003	3	87	Iapetus	Iapetus	PROPN	NNP	pobj	86	B-CELESTIAL
wn-0003	3	88	.	.	PUNCT	.	punct	82	O
wn-0003	4	90	The	the	DET	DT	det	91	O
wn-0003	4	91	origin	origin	NOUN	NN	nsubj	95	O
wn-0003	4	92	of	of	ADP	IN	prep	91	O
wn-0003	4	93	this	this	DET	DT	det	94	O
wn-0003	4	94	feature	feature	NOUN	NN	pobj	92	O
wn-0003	4	95	is	be	AUX	VBZ	ROOT	95	O
wn-0003	4	96	currently	currently	ADV	RB	advmod	95	O
wn-0003	4	97	unknown	unknown	ADJ	JJ	acomp	95	O
wn-0003	4	98	.	.	PUNCT	.	punct	95	O
wn-0003	5	99	Cassini	Cassini	PROPN	NNP	nsubj	102	B-SPACECRAFT
wn-0003	5	100	will	will	AUX	MD	aux	102	O
wn-0003	5	101	next	next	ADV	RB	advmod	102	O
wn-0003	5	102	fly	fly	VERB	VB	ROOT	102	O
wn-0003	5	103	by	by	ADP	IN	prep	102	O
wn-0003	5	104	Iapetus	Iapetus	PROPN	NNP	pobj	103	B-CELESTIAL
wn-0003	5	105	in	in	ADP	IN	prep	102	O
wn-0003	5	106	September	September	PROPN	NNP	pobj	105	B-DATE
wn-0003	5	107	2007	2007	NUM	CD	nummod	106	I-DATE
wn-0003	5	108	.	.	PUNCT	.	punct	102	O
wn-0003	6	109	The	the	DET	DT	det	110	O
wn-0003	6	110	images	image	NOUN	NNS	nsubj	116	O
wn-0003	6	111	returned	return	VERB	VBD	acl	110	O
wn-0003	6	112	from	from	ADP	IN	prep	111	O
wn-0003	6	113	that	that	DET	DT	det	114	O
wn-0003	6	114	pass	pass	NOUN	NN	pobj	112	O
wn-0003	6	115	will	will	AUX	MD	aux	116	O
wn-0003	6	116	have	have	VERB	VB	ROOT	116	O
wn-0003	6	117	over	over	ADP	IN	quantmod	118	O
wn-0003	6	118	100	100	NUM	CD	nummod	121	B-CARDINAL
wn-0003	6	119	times	time	NOUN	NNS	quantmod	118	O
wn-0003	6	120	greater	great	ADJ	JJR	amod	121	O
wn-0003	6	121	resolution	resolution	NOUN	NN	dobj	116	O
wn-0003	6	122	than	than	ADP	IN	prep	121	O
wn-0003	6	123	the	the	DET	DT	det	125	O
wn-0003	6	124	current	current	ADJ	JJ	amod	125	O
wn-0003	6	125	ones	one	NOUN	NNS	pobj	122	O
wn-0003	6	126	,	,	PUNCT	,	punct	116	O
wn-0003	6	127	and	and	CCONJ	CC	cc	116	O
wn-0003	6	128	scientists	scientist	NOUN	NNS	nsubj	129	O
wn-0003	6	129	hope	hope	VERB	VBP	conj	116	O
wn-0003	6	130	they	they	PRON	PRP	nsubj	132	O
wn-0003	6	131	will	will	AUX	MD	aux	132	O
wn-0003	6	132	help	help	VERB	VB	ccomp	129	O
wn-0003	6	133	unravel	unravel	VERB	VB	xcomp	132	O
wn-0003	6	134	the	the	DET	DT	det	135	O
wn-0003	6	135	mystery	mystery	NOUN	NN	dobj	133	O
wn-0003	6	136	.	.	PUNCT	.	punct	129	O
wn-0003	7	138	Iapetus	Iapetus	PROPN	NNP	nsubj	146	B-CELESTIAL
wn-0003	7	139	,	,	PUNCT	,	punct	138	O
wn-0003	7	140	Saturn	Saturn	PROPN	NNP	poss	144	B-CELESTIAL
wn-0003	7	141	's	's	PART	POS	case	140	O
wn-0003	7	142	third	third	ADV	RB	advmod	143	B-ORDINAL
wn-0003	7	143	largest	large	ADJ	JJS	amod	144	O
wn-0003	7	144	moon	moon	NOUN	NN	appos	138	O
wn-0003	7	145	,	,	PUNCT	,	punct	138	O
wn-0003	7	146	has	have	VERB	VBZ	ROOT	146	O
wn-0003	7	147	a	a	DET	DT	det	148	O
wn-0003	7	148	diameter	diameter	NOUN	NN	dobj	146	O
wn-0003	7	149	of	of	ADP	IN	prep	148	O
wn-0003	7	150	about	about	ADP	IN	advmod	151	B-QUANTITY
wn-0003	7	151	1,436	1,436	NUM	CD	nummod	152	I-QUANTITY
wn-0003	7	152	km	km	NOUN	NNS	pobj	149	I-QUANTITY
wn-0003	7	153	(	(	PUNCT	-LRB-	punct	152	O
wn-0003	7	154	892	892	NUM	CD	nummod	155	B-QUANTITY
wn-0003	7	155	miles	mile	NOUN	NNS	appos	152	I-QUANTITY
wn-0003	7	156	)	)	PUNCT	-RRB-	punct	152	O
wn-0003	7	157	.	.	PUNCT	.	punct	146	O
wn-0003	8	158	Jean	jean	ADJ	JJ	amod	160	B-PERSON
wn-0003	8	159	-	-	PUNCT	HYPH	punct	160	I-PERSON
wn-0003	8	160	Dominque	Dominque	PROPN	NNP	compound	161	I-PERSON
wn-0003	8	161	Cassini	Cassini	PROPN	NNP	nsubj	162	B-SPACECRAFT
wn-0003	8	162	discovered	discover	VERB	VBD	ccomp	169	O
wn-0003	8	163	the	the	DET	DT	det	164	O
wn-0003	8	164	moon	moon	NOUN	NN	dobj	162	O
wn-0003	8	165	in	in	ADP	IN	prep	162	O
wn-0003	8	166	1672	1672	NUM	CD	pobj	165	B-DATE
wn-0003	8	167	;	;	PUNCT	:	punct	169	O
wn-0003	8	168	it	it	PRON	PRP	nsubj	169	O
wn-0003	8	169	was	be	AUX	VBD	ROOT	169	O
wn-0003	8	170	also	also	ADV	RB	advmod	169	O
wn-0003	8	171	Cassini	Cassini	PROPN	NNP	attr	169	B-SPACECRAFT
wn-0003	8	172	who	who	PRON	WP	nsubj	173	O
wn-0003	8	173	determined	determine	VERB	VBD	relcl	171	O
wn-0003	8	174	the	the	DET	DT	det	176	O
wn-0003	8	175	color	color	NOUN	NN	compound	176	O
wn-0003	8	176	difference	difference	NOUN	NN	dobj	173	O
wn-0003	8	177	on	on	ADP	IN	prep	176	O
wn-0003	8	178	Iapetus	Iapetus	PROPN	NNP	pobj	177	B-CELESTIAL
wn-0003	8	179	.	.	PUNCT	.	punct	169	O
wn-0003	9	181	The	the	DET	DT	det	185	O
wn-0003	9	182	Cassini	Cassini	PROPN	NNP	compound	184	B-SPACECRAFT
wn-0003	9	183	-	-	PUNCT	HYPH	punct	184	I-SPACECRAFT
wn-0003	9	184	Huygens	Huygens	PROPN	NNP	compound	185	I-SPACECRAFT
wn-0003	9	185	mission	mission	NOUN	NN	nsubj	199	O
wn-0003	9	186	,	,	PUNCT	,	punct	185	O
wn-0003	9	187	named	name	VERB	VBN	acl	185	O
wn-0003	9	188	after	after	ADP	IN	prep	187	O
wn-0003	9	189	Giovanni	Giovanni	PROPN	NNP	compound	191	B-PERSON
wn-0003	9	190	Domenico	Domenico	PROPN	NNP	compound	191	I-PERSON
wn-0003	9	191	Cassini	Cassini	PROPN	NNP	pobj	188	B-SPACECRAFT
wn-0003	9	192	(	(	PUNCT	-LRB-	punct	191	O
wn-0003	9	193	Jean	Jean	PROPN	NNP	compound	195	B-ORG
wn-0003	9	194	-	-	PUNCT	HYPH	punct	195	I-ORG
wn-0003	9	195	Dominque	Dominque	PROPN	NNP	compound	196	I-ORG
wn-0003	9	196	Cassini	Cassini	PROPN	NNP	appos	191	B-SPACECRAFT
wn-0003	9	197	)	)	PUNCT	-RRB-	punct	191	O
wn-0003	9	198	,	,	PUNCT	,	punct	185	O
wn-0003	9	199	is	be	AUX	VBZ	ROOT	199	O
wn-0003	9	200	a	a	DET	DT	det	202	O
wn-0003	9	201	collaborative	collaborative	ADJ	JJ	amod	202	O
wn-0003	9	202	project	project	NOUN	NN	attr	199	O
wn-0003	9	203	with	with	ADP	IN	prep	202	O
wn-0003	9	204	the	the	DET	DT	det	207	O
wn-0003	9	205	European	European	PROPN	NNP	compound	207	B-ORG
wn-0003	9	206	Space	Space	PROPN	NNP	compound	207	I-ORG
wn-0003	9	207	Agency	Agency	PROPN	NNP	pobj	203	I-ORG
wn-0003	9	208	,	,	PUNCT	,	punct	207	O
wn-0003	9	209	the	the	DET	DT	det	212	B-ORG
wn-0003	9	210	Italian	Italian	PROPN	NNP	compound	212	I-ORG
wn-0003	9	211	Space	Space	PROPN	NNP	compound	212	I-ORG
wn-0003	9	212	Agency	Agency	PROPN	NNP	appos	207	I-ORG
wn-0003	9	213	,	,	PUNCT	,	punct	212	O
wn-0003	9	214	and	and	CCONJ	CC	cc	212	O
wn-0003	9	215	NASA	NASA	PROPN	NNP	conj	212	B-ORG
wn-0003	9	216	.	.	PUNCT	.	punct	199	O
wn-0004	0	0	A	a	DET	DT	det	1	O
wn-0004	0	1	spacecraft	spacecraft	NOUN	NN	nsubjpass	13	O
wn-0004	0	2	designed	design	VERB	VBN	acl	1	O
wn-0004	0	3	to	to	PART	TO	aux	4	O
wn-0004	0	4	chase	chase	VERB	VB	xcomp	2	O
wn-0004	0	5	a	a	DET	DT	det	6	O
wn-0004	0	6	comet	comet	NOUN	NN	dobj	4	O
wn-0004	0	7	and	and	CCONJ	CC	cc	6	O
wn-0004	0	8	crash	crash	NOUN	NN	conj	6	O
wn-0004	0	9	onto	onto	ADP	IN	prep	4	O
wn-0004	0	10	its	its	PRON	PRP$	poss	11	O
wn-0004	0	11	surface	surface	NOUN	NN	pobj	9	O
wn-0004	0	12	is	be	AUX	VBZ	auxpass	13	O
wn-0004	0	13	scheduled	schedule	VERB	VBN	ROOT	13	O
wn-0004	0	14	for	for	ADP	IN	prep	13	O
wn-0004	0	15	a	a	DET	DT	det	16	O
wn-0004	0	16	launch	launch	NOUN	NN	pobj	14	O
wn-0004	0	17	on	on	ADP	IN	prep	16	O
wn-0004	0	18	January	January	PROPN	NNP	pobj	17	B-DATE
wn-0004	0	19	12	12	NUM	CD	nummod	18	I-DATE
wn-0004	0	20	,	,	PUNCT	,	punct	18	I-DATE
wn-0004	0	21	2005	2005	NUM	CD	appos	18	I-DATE
wn-0004	0	22	and	and	CCONJ	CC	cc	18	O
wn-0004	0	23	1:48	1:48	NUM	CD	nummod	24	B-TIME
wn-0004	0	24	p.m.	p.m.	NOUN	NN	conj	18	I-TIME
wn-0004	0	25	EST	EST	PROPN	NNP	appos	24	I-TIME
wn-0004	0	26	.	.	PUNCT	.	punct	13	O
wn-0004	1	27	In	in	ADP	IN	prep	38	O
wn-0004	1	28	early	early	ADJ	JJ	amod	29	B-DATE
wn-0004	1	29	July	July	PROPN	NNP	pobj	27	I-DATE
wn-0004	1	30	the	the	DET	DT	det	31	O
wn-0004	1	31	probe	probe	NOUN	NN	nsubj	38	O
wn-0004	1	32	,	,	PUNCT	,	punct	31	O
wn-0004	1	33	named	name	VERB	VBN	acl	31	O
wn-0004	1	34	Deep	Deep	PROPN	NNP	compound	35	B-SPACECRAFT
wn-0004	1	35	Impact	Impact	PROPN	NNP	oprd	33	I-SPACECRAFT
wn-0004	1	36	,	,	PUNCT	,	punct	31	O
wn-0004	1	37	will	will	AUX	MD	aux	38	O
wn-0004	1	38	approach	approach	VERB	VB	ROOT	38	O
wn-0004	1	39	Comet	Comet	PROPN	NNP	compound	40	O
wn-0004	1	40	Tempel	Tempel	PROPN	NNP	dobj	38	B-CELESTIAL
wn-0004	1	41	1	1	NUM	CD	nummod	40	I-CELESTIAL
wn-0004	1	42	to	to	PART	TO	aux	43	O
wn-0004	1	43	take	take	VERB	VB	xcomp	38	O
wn-0004	1	44	a	a	DET	DT	det	45	O
wn-0004	1	45	number	number	NOUN	NN	dobj	43	O
wn-0004	1	46	of	of	ADP	IN	prep	45	O
wn-0004	1	47	measurements	measurement	NOUN	NNS	pobj	46	O
wn-0004	1	48	and	and	CCONJ	CC	cc	47	O
wn-0004	1	49	photographs	photograph	NOUN	NNS	conj	47	O
wn-0004	1	50	.	.	PUNCT	.	punct	38	O
wn-0004	2	51	The	the	DET	DT	det	52	O
wn-0004	2	52	probe	probe	NOUN	NN	nsubj	55	O
wn-0004	2	53	will	will	AUX	MD	aux	55	O
wn-0004	2	54	then	then	ADV	RB	advmod	55	O
wn-0004	2	55	split	split	VERB	VB	ROOT	55	O
wn-0004	2	56	in	in	ADP	IN	prep	55	O
wn-0004	2	57	two	two	NUM	CD	pobj	56	B-CARDINAL
wn-0004	2	58	,	,	PUNCT	,	punct	55	O
wn-0004	2	59	with	with	ADP	IN	prep	55	O
wn-0004	2	60	one	one	NUM	CD	nummod	61	B-CARDINAL
wn-0004	2	61	part	part	NOUN	NN	pobj	59	O
wn-0004	2	62	&	&	CCONJ	CC	cc	61	O
wn-0004	2	63	amp;mdash	amp;mdash	PUNCT	''	conj	61	O
wn-0004	2	64	;	;	PUNCT	:	punct	55	O
wn-0004	2	65	containing	contain	VERB	VBG	advcl	55	O
wn-0004	2	66	an	an	DET	DT	det	71	O
wn-0004	2	67	820	820	NUM	CD	nummod	69	B-QUANTITY
wn-0004	2	68	-	-	PUNCT	HYPH	punct	69	I-QUANTITY
wn-0004	2	69	pound	pound	NOUN	NN	compound	71	I-QUANTITY
wn-0004	2	70	copper	copper	NOUN	NN	compound	71	O
wn-0004	2	71	weight	weight	NOUN	NN	dobj	65	O
wn-0004	2	72	&	&	CCONJ	CC	cc	71	O
wn-0004	2	73	amp;mdash	amp;mdash	PROPN	NNP	conj	71	O
wn-0004	2	74	;	;	PUNCT	:	punct	65	O
wn-0004	2	75	propelling	propel	VERB	VBG	conj	65	O
wn-0004	2	76	itself	itself	PRON	PRP	dobj	75	O
wn-0004	2	77	towards	towards	ADP	IN	prep	75	O
wn-0004	2	78	the	the	DET	DT	det	79	O
wn-0004	2	79	path	path	NOUN	NN	pobj	77	O
wn-0004	2	80	of	of	ADP	IN	prep	79	O
wn-0004	2	81	the	the	DET	DT	det	82	O
wn-0004	2	82	comet	comet	NOUN	NN	pobj	80	O
wn-0004	2	83	.	.	PUNCT	.	punct	55	O
wn-0004	3	84	Twenty	twenty	NUM	CD	compound	86	B-TIME
wn-0004	3	85	-	-	PUNCT	HYPH	punct	86	I-TIME
wn-0004	3	86	four	four	NUM	CD	nummod	87	I-TIME
wn-0004	3	87	hours	hour	NOUN	NNS	npadvmod	93	I-TIME
wn-0004	3	88	after	after	ADP	IN	prep	87	O
wn-0004	3	89	separation	separation	NOUN	NN	pobj	88	O
wn-0004	3	90	the	the	DET	DT	det	91	O
wn-0004	3	91	comet	comet	NOUN	NN	nsubj	93	O
wn-0004	3	92	will	will	AUX	MD	aux	93	O
wn-0004	3	93	crash	crash	VERB	VB	ROOT	93	O
wn-0004	3	94	into	into	ADP	IN	prep	93	O
wn-0004	3	95	the	the	DET	DT	det	99	O
wn-0004	3	96	slower	slow	ADV	RBR	advmod	98	O
wn-0004	3	97	-	-	PUNCT	HYPH	punct	98	O
wn-0004	3	98	moving	move	VERB	VBG	amod	99	O
wn-0004	3	99	impactor	impactor	NOUN	NN	pobj	94	O
wn-0004	3	100	,	,	PUNCT	,	punct	93	O
wn-0004	3	101	creating	create	VERB	VBG	advcl	93	O
wn-0004	3	102	a	a	DET	DT	det	103	O
wn-0004	3	103	crater	crater	NOUN	NN	dobj	101	O
wn-0004	3	104	100	100	NUM	CD	nummod	105	B-QUANTITY
wn-0004	3	105	meters	meter	NOUN	NNS	npadvmod	106	I-QUANTITY
wn-0004	3	106	wide	wide	ADJ	JJ	amod	103	O
wn-0004	3	107	.	.	PUNCT	.	punct	93	O
wn-0004	4	109	Astronomers	astronomer	NOUN	NNS	nsubj	110	O
wn-0004	4	110	know	know	VERB	VBP	ROOT	110	O
wn-0004	4	111	little	little	ADJ	JJ	dobj	110	O
wn-0004	4	112	of	of	ADP	IN	prep	111	O
wn-0004	4	113	the	the	DET	DT	det	114	O
wn-0004	4	114	nuclei	nucleus	NOUN	NNS	pobj	112	O
wn-0004	4	115	of	of	ADP	IN	prep	114	O
wn-0004	4	116	comets	comet	NOUN	NNS	pobj	115	O
wn-0004	4	117	,	,	PUNCT	,	punct	110	O
wn-0004	4	118	and	and	CCONJ	CC	cc	110	O
wn-0004	4	119	this	this	DET	DT	det	120	O
wn-0004	4	120	mission	mission	NOUN	NN	nsubjpass	122	O
wn-0004	4	121	was	be	AUX	VBD	auxpass	122	O
wn-0004	4	122	designed	design	VERB	VBN	conj	110	O
wn-0004	4	123	to	to	PART	TO	aux	124	O
wn-0004	4	124	determine	determine	VERB	VB	xcomp	122	O
wn-0004	4	125	the	the	DET	DT	det	128	O
wn-0004	4	126	make	make	VERB	VB	compound	128	O
wn-0004	4	127	-	-	PUNCT	HYPH	punct	128	O
wn-0004	4	128	up	up	NOUN	NN	dobj	124	O
wn-0004	4	129	of	of	ADP	IN	prep	128	O
wn-0004	4	130	comets	comet	NOUN	NNS	poss	132	O
wn-0004	4	131	'	'	PART	POS	case	130	O
wn-0004	4	132	cores	core	NOUN	NNS	pobj	129	O
wn-0004	4	133	.	.	PUNCT	.	punct	122	O
wn-0004	5	134	The	the	DET	DT	det	135	O
wn-0004	5	135	event	event	NOUN	NN	nsubjpass	138	O
wn-0004	5	136	will	will	AUX	MD	aux	138	O
wn-0004	5	137	be	be	AUX	VB	auxpass	138	O
wn-0004	5	138	watched	watch	VERB	VBN	ccomp	144	O
wn-0004	5	139	by	by	ADP	IN	agent	138	O
wn-0004	5	140	many	many	ADJ	JJ	amod	141	O
wn-0004	5	141	instruments	instrument	NOUN	NNS	pobj	139	O
wn-0004	5	142	:	:	PUNCT	:	punct	144	O
wn-0004	5	143	there	there	PRON	EX	expl	144	O
wn-0004	5	144	are	be	VERB	VBP	ccomp	165	O
wn-0004	5	145	two	two	NUM	CD	nummod	146	B-CARDINAL
wn-0004	5	146	cameras	camera	NOUN	NNS	attr	144	O
wn-0004	5	147	on	on	ADP	IN	prep	144	O
wn-0004	5	148	the	the	DET	DT	det	149	O
wn-0004	5	149	part	part	NOUN	NN	pobj	147	O
wn-0004	5	150	of	of	ADP	IN	prep	149	O
wn-0004	5	151	the	the	DET	DT	det	152	O
wn-0004	5	152	probe	probe	NOUN	NN	pobj	150	O
wn-0004	5	153	that	that	PRON	WDT	nsubjpass	157	O
wn-0004	5	154	is	be	AUX	VBZ	aux	157	O
wn-0004	5	155	not	not	PART	RB	neg	157	O
wn-0004	5	156	getting	getting	AUX	VBG	auxpass	157	O
wn-0004	5	157	destroyed	destroy	VERB	VBN	relcl	152	O
wn-0004	5	158	,	,	PUNCT	,	punct	165	O
wn-0004	5	159	a	a	DET	DT	det	160	O
wn-0004	5	160	camera	camera	NOUN	NN	nsubj	165	O
wn-0004	5	161	on	on	ADP	IN	prep	160	O
wn-0004	5	162	the	the	DET	DT	det	163	O
wn-0004	5	163	impactor	impactor	NOUN	NN	pobj	161	O
wn-0004	5	164	will	will	AUX	MD	aux	165	O
wn-0004	5	165	broadcast	broadcast	VERB	VB	ROOT	165	O
wn-0004	5	166	almost	almost	ADV	RB	advmod	167	O
wn-0004	5	167	until	until	ADP	IN	prep	165	O
wn-0004	5	168	the	the	DET	DT	det	169	O
wn-0004	5	169	crash	crash	NOUN	NN	pobj	167	O
wn-0004	5	170	,	,	PUNCT	,	punct	165	O
wn-0004	5	171	and	and	CCONJ	CC	cc	165	O
wn-0004	5	172	telescopes	telescope	NOUN	NNS	nsubjpass	178	O
wn-0004	5	173	around	around	ADP	IN	prep	172	O
wn-0004	5	174	Earth	Earth	PROPN	NNP	pobj	173	B-CELESTIAL
wn-0004	5	175	will	will	AUX	MD	aux	178	O
wn-0004	5	176	also	also	ADV	RB	advmod	178	O
wn-0004	5	177	be	be	AUX	VB	auxpass	178	O
wn-0004	5	178	aimed	aim	VERB	VBN	conj	165	O
wn-0004	5	179	at	at	ADP	IN	prep	178	O
wn-0004	5	180	the	the	DET	DT	det	181	O
wn-0004	5	181	point	point	NOUN	NN	pobj	179	O
wn-0004	5	182	of	of	ADP	IN	prep	181	O
wn-0004	5	183	the	the	DET	DT	det	184	O
wn-0004	5	184	impact	impact	NOUN	NN	pobj	182	O
wn-0004	5	185	.	.	PUNCT	.	punct	178	O
wn-0004	6	186	Scientists	scientist	NOUN	NNS	nsubj	187	O
wn-0004	6	187	hope	hope	VERB	VBP	ROOT	187	O
wn-0004	6	188	that	that	SCONJ	IN	mark	199	O
wn-0004	6	189	by	by	ADP	IN	prep	199	O
wn-0004	6	190	studying	study	VERB	VBG	pcomp	189	O
wn-0004	6	191	the	the	DET	DT	det	192	O
wn-0004	6	192	depth	depth	NOUN	NN	dobj	190	O
wn-0004	6	193	of	of	ADP	IN	prep	192	O
wn-0004	6	194	the	the	DET	DT	det	195	O
wn-0004	6	195	crater	crater	NOUN	NN	pobj	193	O
wn-0004	6	196	and	and	CCONJ	CC	cc	189	O
wn-0004	6	197	the	the	DET	DT	det	198	O
wn-0004	6	198	material	material	NOUN	NN	nsubj	199	O
wn-0004	6	199	ejected	eject	VERB	VBD	advcl	208	O
wn-0004	6	200	from	from	ADP	IN	prep	199	O
wn-0004	6	201	the	the	DET	DT	det	202	O
wn-0004	6	202	comet	comet	NOUN	NN	pobj	200	O
wn-0004	6	203	in	in	ADP	IN	prep	199	O
wn-0004	6	204	the	the	DET	DT	det	205	O
wn-0004	6	205	crash	crash	NOUN	NN	pobj	203	O
wn-0004	6	206	they	they	PRON	PRP	nsubj	208	O
wn-0004	6	207	will	will	AUX	MD	aux	208	O
wn-0004	6	208	get	get	VERB	VB	ccomp	187	O
wn-0004	6	209	a	a	DET	DT	det	211	O
wn-0004	6	210	better	well	ADJ	JJR	amod	211	O
wn-0004	6	211	idea	idea	NOUN	NN	dobj	208	O
wn-0004	6	212	of	of	ADP	IN	prep	211	O
wn-0004	6	213	the	the	DET	DT	det	214	O
wn-0004	6	214	core	core	NOUN	NN	poss	216	O
wn-0004	6	215	's	's	PART	POS	case	214	O
wn-0004	6	216	composition	composition	NOUN	NN	pobj	212	O
wn-0004	6	217	.	.	PUNCT	.	punct	187	O
wn-0004	7	219	The	the	DET	DT	det	220	O
wn-0004	7	220	probe	probe	NOUN	NN	nsubjpass	222	O
wn-0004	7	221	is	be	AUX	VBZ	auxpass	222	O
wn-0004	7	222	named	name	VERB	VBN	ROOT	222	O
wn-0004	7	223	Deep	Deep	PROPN	NNP	compound	224	B-SPACECRAFT
wn-0004	7	224	Impact	Impact	PROPN	NNP	oprd	222	I-SPACECRAFT
wn-0004	7	225	after	after	ADP	IN	prep	222	O
wn-0004	7	226	a	a	DET	DT	det	228	O
wn-0004	7	227	Hollywood	Hollywood	PROPN	NNP	compound	228	B-GPE
wn-0004	7	228	movie	movie	NOUN	NN	pobj	225	O
wn-0004	7	229	of	of	ADP	IN	prep	228	O
wn-0004	7	230	the	the	DET	DT	det	232	O
wn-0004	7	231	same	same	ADJ	JJ	amod	232	O
wn-0004	7	232	title	title	NOUN	NN	pobj	229	O
wn-0004	7	233	.	.	PUNCT	.	punct	222	O
wn-0004	8	234	In	in	ADP	IN	prep	240	O
wn-0004	8	235	the	the	DET	DT	det	236	O
wn-0004	8	236	movie	movie	NOUN	NN	pobj	234	O
wn-0004	8	237	a	a	DET	DT	det	238	O
wn-0004	8	238	comet	comet	NOUN	NN	nsubjpass	240	O
wn-0004	8	239	is	be	AUX	VBZ	auxpass	240	O
wn-0004	8	240	bombarded	bombard	VERB	VBN	ROOT	240	O
wn-0004	8	241	with	with	ADP	IN	prep	240	O
wn-0004	8	242	warheads	warhead	NOUN	NNS	pobj	241	O
wn-0004	8	243	in	in	ADP	IN	prep	240	O
wn-0004	8	244	order	order	NOUN	NN	pobj	243	O
wn-0004	8	245	to	to	PART	TO	aux	246	O
wn-0004	8	246	steer	steer	VERB	VB	acl	244	O
wn-0004	8	247	it	it	PRON	PRP	dobj	246	O
wn-0004	8	248	off	off	ADP	RP	prep	246	O
wn-0004	8	249	a	a	DET	DT	det	251	O
wn-0004	8	250	collision	collision	NOUN	NN	compound	251	O
wn-0004	8	251	course	course	NOUN	NN	pobj	248	O
wn-0004	8	252	with	with	ADP	IN	prep	246	O
wn-0004	8	253	Earth	Earth	PROPN	NNP	pobj	252	B-CELESTIAL
wn-0004	8	254	.	.	PUNCT	.	punct	240	O
wn-0004	9	255	Unlike	unlike	ADP	IN	prep	266	O
wn-0004	9	256	the	the	DET	DT	det	257	O
wn-0004	9	257	movie	movie	NOUN	NN	pobj	255	O
wn-0004	9	258	,	,	PUNCT	,	punct	266	O
wn-0004	9	259	however	however	ADV	RB	advmod	266	O
wn-0004	9	260	,	,	PUNCT	,	punct	266	O
wn-0004	9	261	the	the	DET	DT	det	262	O
wn-0004	9	262	goal	goal	NOUN	NN	nsubj	266	O
wn-0004	9	263	of	of	ADP	IN	prep	262	O
wn-0004	9	264	this	this	DET	DT	det	265	O
wn-0004	9	265	mission	mission	NOUN	NN	pobj	263	O
