doc_id,sent_id,relation,subj,subj_canonical,subj_label,subj_key,obj,obj_canonical,obj_label,obj_key,trigger,pattern,confidence,source,sentence
wn-0003,9,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Jean-Dominque,Jean-Dominque,ORG,ORG:Jean-Dominque,,zero_shot_nli,0.9421,hf,"The Cassini-Huygens mission, named after Giovanni Domenico Cassini (Jean-Dominque Cassini), is a collaborative project with the European Space Agency, the Italian Space Agency, and NASA."
wn-0003,9,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,the Italian Space Agency,Italian Space Agency,ORG,ORG:Italian Space Agency,,zero_shot_nli,0.9707,hf,"The Cassini-Huygens mission, named after Giovanni Domenico Cassini (Jean-Dominque Cassini), is a collaborative project with the European Space Agency, the Italian Space Agency, and NASA."
wn-0004,1,ORBITS,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,Tempel 1,Tempel 1,CELESTIAL,CELESTIAL:Tempel 1,,zero_shot_nli,0.9216,hf,"In early July the probe, named Deep Impact, will approach Comet Tempel 1 to take a number of measurements and photographs."
wn-0004,7,LAUNCHED_FROM,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,Hollywood,Hollywood,GPE,GPE:Hollywood,,zero_shot_nli,0.9977,hf,The probe is named Deep Impact after a Hollywood movie of the same title.
wn-0004,11,LAUNCHED_FROM,Delta II,Delta II,SPACECRAFT,SPACECRAFT:Delta II,Cape Canaveral,Cape Canaveral,FAC,FAC:Cape Canaveral,,zero_shot_nli,0.9997,hf,The probe will be launched aboard a Delta II rocket from Cape Canaveral in Florida.
wn-0004,11,LAUNCHED_FROM,Delta II,Delta II,SPACECRAFT,SPACECRAFT:Delta II,Florida,Florida,GPE,GPE:Florida,,zero_shot_nli,0.9995,hf,The probe will be launched aboard a Delta II rocket from Cape Canaveral in Florida.
wn-0005,0,DESTINATION,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.7586,hf,Huygens probe descent to Titan.
wn-0005,2,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.8297,hf,"The Huygens Probe will enter the atmosphere of Saturn's largest moon, Titan, on January 14 at approximately 9 a.m. UTC."
wn-0005,2,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9129,hf,"The Huygens Probe will enter the atmosphere of Saturn's largest moon, Titan, on January 14 at approximately 9 a.m. UTC."
wn-0005,2,CREWED_BY,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,UTC,UTC,PERSON,PERSON:UTC,,zero_shot_nli,0.9689,hf,"The Huygens Probe will enter the atmosphere of Saturn's largest moon, Titan, on January 14 at approximately 9 a.m. UTC."
wn-0005,4,PART_OF,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,,zero_shot_nli,0.9704,hf,"For the next 2.5 hours, Huygens will slow its descent and begin data transmission from on-board scientific packages to the Cassini Orbiter for relay to Earth."
wn-0005,4,DESTINATION,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.5048,hf,"For the next 2.5 hours, Huygens will slow its descent and begin data transmission from on-board scientific packages to the Cassini Orbiter for relay to Earth."
wn-0005,4,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.9994,hf,"For the next 2.5 hours, Huygens will slow its descent and begin data transmission from on-board scientific packages to the Cassini Orbiter for relay to Earth."
wn-0005,4,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.5787,hf,"For the next 2.5 hours, Huygens will slow its descent and begin data transmission from on-board scientific packages to the Cassini Orbiter for relay to Earth."
wn-0005,8,LAUNCHED_BY,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.553,hf,"NASA launched Cassini-Huygens, the largest interplanetary space craft ever built, on October 15, 1997."
wn-0005,11,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.9934,hf,"On December 25, 2004, the Cassini Orbiter released the Huygens Probe."
wn-0005,11,PART_OF,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,,zero_shot_nli,0.9931,hf,"On December 25, 2004, the Cassini Orbiter released the Huygens Probe."
wn-0005,13,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.5087,hf,"Experiments on board the Huygens Probe are designed to examine chemical reactions in the atmosphere, the source of Titan's abundant methane gas, the existence of oceans, and the presence of complex organic compounds."
wn-0005,14,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6427,hf,The Cassini-Huygens mission is a joint project of NASA and the European Space Agency (ESA).
wn-0005,14,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,European Space Agency,ESA,ORG,ORG:ESA,,zero_shot_nli,0.5829,hf,The Cassini-Huygens mission is a joint project of NASA and the European Space Agency (ESA).
wn-0005,14,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,ESA,ESA,ORG,ORG:ESA,,zero_shot_nli,0.5829,hf,The Cassini-Huygens mission is a joint project of NASA and the European Space Agency (ESA).
wn-0005,15,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.8683,hf,"The probe was named after Dutch astronomer Christiaan Huygens, who discovered Titan in 1655."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0005,16,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9895,hf,"The Cassini orbiter was named for Jean-Dominique Cassini, who discovered other moons of Saturn and the gap between Saturn's rings known as the Cassini Division."
wn-0006,0,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.752,hf,"Huygens, the European built Titan exploration probe, ended its seven-year voyage today when it landed on the surface of the second largest moon in the solar system at 11:38 a.m."
wn-0006,4,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9778,hf,The first confirmation that Huygens had successfully entered Titan's thick atmosphere was at 10:25 a.m.
wn-0006,7,PART_OF,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,,zero_shot_nli,0.9827,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,LAUNCHED_FROM,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,US,United States,GPE,GPE:United States,,zero_shot_nli,0.8505,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,DESTINATION,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.7329,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.9987,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,US,United States,GPE,GPE:United States,,zero_shot_nli,0.9567,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.9987,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,DESTINATION,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.6758,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,PART_OF,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,,zero_shot_nli,0.9827,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,LAUNCHED_FROM,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,US,United States,GPE,GPE:United States,,zero_shot_nli,0.8505,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,7,DESTINATION,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.7329,hf,Huygens broadcast data to its Cassini mothership (the US probe which carried Huygens to Titan) throughout its descent and then from the surface.
wn-0006,8,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9905,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,DESTINATION,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.507,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.8545,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,the European Space Operations Centre,European Space Operations Centre,ORG,ORG:European Space Operations Centre,,zero_shot_nli,0.9697,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Darmstadt,Darmstadt,GPE,GPE:Darmstadt,,zero_shot_nli,0.8022,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Germany,Germany,GPE,GPE:Germany,,zero_shot_nli,0.8504,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9905,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,DESTINATION,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.507,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.8545,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,the European Space Operations Centre,European Space Operations Centre,ORG,ORG:European Space Operations Centre,,zero_shot_nli,0.9697,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Darmstadt,Darmstadt,GPE,GPE:Darmstadt,,zero_shot_nli,0.8022,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,8,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Germany,Germany,GPE,GPE:Germany,,zero_shot_nli,0.8504,hf,"After Cassini dropped below the horizon of Titan (cutting the radio link), Cassini turned towards Earth to begin transmitting its recording of the Huygens data to the European Space Operations Centre in Darmstadt, Germany."
wn-0006,12,CREWED_BY,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Jean-Pierre Lebreton,Jean-Pierre Lebreton,PERSON,PERSON:Jean-Pierre Lebreton,,zero_shot_nli,0.9981,hf,"This was worth the long wait,"" says Dr Jean-Pierre Lebreton, ESA Huygens Mission Manager."
wn-0006,13,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.808,hf,"The Cassini-Huygens mission is conducted by an alliance between NASA, the ESA, and ASI, the Italian space agency."
wn-0006,13,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,ESA,ESA,ORG,ORG:ESA,,zero_shot_nli,0.8815,hf,"The Cassini-Huygens mission is conducted by an alliance between NASA, the ESA, and ASI, the Italian space agency."
wn-0006,13,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,ASI,ASI,ORG,ORG:ASI,,zero_shot_nli,0.9676,hf,"The Cassini-Huygens mission is conducted by an alliance between NASA, the ESA, and ASI, the Italian space agency."
wn-0006,14,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.7163,hf,"The NASA Jet Propulsion Laboratory designed, developed and assembled the Cassini orbiter."
wn-0007,1,DESTINATION,Shenzhou,Shenzhou,SPACECRAFT,SPACECRAFT:Shenzhou,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.591,hf,"The two Chinese spacemen will be delivered to space through its self-designed Shenzhou VI spaceship, and will orbit the Earth for up to five days."
wn-0007,3,LAUNCHED_FROM,Shenzhou,Shenzhou,SPACECRAFT,SPACECRAFT:Shenzhou,China,China,GPE,GPE:China,,zero_shot_nli,0.9976,hf,"China's first manned space mission happened in October 2003, in which the Shenzhou V spaceship circled the Earth fourteen times and landed safely by parachute on the northern plains of China."
wn-0007,3,ORBITS,Shenzhou,Shenzhou,SPACECRAFT,SPACECRAFT:Shenzhou,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.6206,hf,"China's first manned space mission happened in October 2003, in which the Shenzhou V spaceship circled the Earth fourteen times and landed safely by parachute on the northern plains of China."
wn-0007,3,LAUNCHED_FROM,Shenzhou,Shenzhou,SPACECRAFT,SPACECRAFT:Shenzhou,China,China,GPE,GPE:China,,zero_shot_nli,0.9976,hf,"China's first manned space mission happened in October 2003, in which the Shenzhou V spaceship circled the Earth fourteen times and landed safely by parachute on the northern plains of China."
wn-0008,0,ORBITS,Rover Opportunity,Rover Opportunity,SPACECRAFT,SPACECRAFT:Rover Opportunity,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.5493,hf,"NASA's Mars Exploration Rover Opportunity has found a basketball-sized iron meteorite near heat shield debris at Meridiani Planum, Opportunity's landing location on Mars."
wn-0008,0,PART_OF,Rover Opportunity,Rover Opportunity,SPACECRAFT,SPACECRAFT:Rover Opportunity,Meridiani Planum,Meridiani Planum,ORG,ORG:Meridiani Planum,,zero_shot_nli,0.6469,hf,"NASA's Mars Exploration Rover Opportunity has found a basketball-sized iron meteorite near heat shield debris at Meridiani Planum, Opportunity's landing location on Mars."
wn-0008,0,PART_OF,Rover Opportunity,Rover Opportunity,SPACECRAFT,SPACECRAFT:Rover Opportunity,Opportunity,Opportunity,ORG,ORG:Opportunity,,zero_shot_nli,0.5022,hf,"NASA's Mars Exploration Rover Opportunity has found a basketball-sized iron meteorite near heat shield debris at Meridiani Planum, Opportunity's landing location on Mars."
wn-0008,0,ORBITS,Rover Opportunity,Rover Opportunity,SPACECRAFT,SPACECRAFT:Rover Opportunity,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.5493,hf,"NASA's Mars Exploration Rover Opportunity has found a basketball-sized iron meteorite near heat shield debris at Meridiani Planum, Opportunity's landing location on Mars."
wn-0009,3,CREWED_BY,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Neil Gehrels,Neil Gehrels,PERSON,PERSON:Neil Gehrels,,zero_shot_nli,0.9926,hf,"""This is the first time an X-ray telescope has imaged a gamma-ray burst while it was bursting,"" said Dr. Neil Gehrels, Swift's principal investigator at NASA's Goddard Space Flight Center, Greenbelt, MD."
wn-0009,3,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.682,hf,"""This is the first time an X-ray telescope has imaged a gamma-ray burst while it was bursting,"" said Dr. Neil Gehrels, Swift's principal investigator at NASA's Goddard Space Flight Center, Greenbelt, MD."
wn-0009,3,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Goddard Space Flight Center,Goddard Space Flight Center,ORG,ORG:Goddard Space Flight Center,,zero_shot_nli,0.7129,hf,"""This is the first time an X-ray telescope has imaged a gamma-ray burst while it was bursting,"" said Dr. Neil Gehrels, Swift's principal investigator at NASA's Goddard Space Flight Center, Greenbelt, MD."
wn-0009,3,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Greenbelt,Greenbelt,GPE,GPE:Greenbelt,,zero_shot_nli,0.8431,hf,"""This is the first time an X-ray telescope has imaged a gamma-ray burst while it was bursting,"" said Dr. Neil Gehrels, Swift's principal investigator at NASA's Goddard Space Flight Center, Greenbelt, MD."
wn-0009,3,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,MD,MD,GPE,GPE:MD,,zero_shot_nli,0.7388,hf,"""This is the first time an X-ray telescope has imaged a gamma-ray burst while it was bursting,"" said Dr. Neil Gehrels, Swift's principal investigator at NASA's Goddard Space Flight Center, Greenbelt, MD."
wn-0009,7,CREWED_BY,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,John Nousek,John Nousek,PERSON,PERSON:John Nousek,,zero_shot_nli,0.8948,hf,"""This is the one that didn't get away,"" said Prof. John Nousek, Swift's mission operations director at Penn State University, in State College, PA."
wn-0009,7,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Penn State University,Penn State University,ORG,ORG:Penn State University,,zero_shot_nli,0.9418,hf,"""This is the one that didn't get away,"" said Prof. John Nousek, Swift's mission operations director at Penn State University, in State College, PA."
wn-0009,7,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,State College,State College,ORG,ORG:State College,,zero_shot_nli,0.9876,hf,"""This is the one that didn't get away,"" said Prof. John Nousek, Swift's mission operations director at Penn State University, in State College, PA."
wn-0010,0,ORBITS,Rover Opportunity,Rover Opportunity,SPACECRAFT,SPACECRAFT:Rover Opportunity,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.5451,hf,Mars Exploration Rover Opportunity and its tracks are captured in this enhanced-resolution image.
wn-0010,1,ORBITS,Mars Global Surveyor,Mars Global Surveyor,SPACECRAFT,SPACECRAFT:Mars Global Surveyor,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.9189,hf,The picture was taken from Mars orbit with the Mars Orbiter Camera on board the Mars Global Surveyor.
wn-0010,1,ORBITS,Mars Global Surveyor,Mars Global Surveyor,SPACECRAFT,SPACECRAFT:Mars Global Surveyor,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.9189,hf,The picture was taken from Mars orbit with the Mars Orbiter Camera on board the Mars Global Surveyor.
wn-0012,0,CREWED_BY,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Leroy Chiao,Leroy Chiao,PERSON,PERSON:Leroy Chiao,,zero_shot_nli,0.9998,hf,Commander Leroy Chiao and Flight Engineer Salizhan Sharipov have just completed their mission's first space walk aboard the International Space Station.
wn-0013,0,PART_OF,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.5561,hf,"A senior administration official, speaking anonymously, confirmed on Friday that the proposed NASA budget for the 2006 fiscal year will not contain additional funding for a Hubble servicing mission."
wn-0013,2,PART_OF,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.8034,hf,"The White House eliminated funding for a service mission the Hubble Space Telescope from its 2006 budget request and directed NASA to focus on deorbiting the spacecraft at the end of its life, according to government and industry sources ."
wn-0013,3,PART_OF,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.8033,hf,Intensive work has been under way at NASA's Goddard Space Flight Center to develop telerobotic servicing skills for the Hubble Space Telescope in the event that a space shuttle crew is never again sent to the orbiting facility.
wn-0013,3,PART_OF,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Goddard Space Flight Center,Goddard Space Flight Center,ORG,ORG:Goddard Space Flight Center,,zero_shot_nli,0.5531,hf,Intensive work has been under way at NASA's Goddard Space Flight Center to develop telerobotic servicing skills for the Hubble Space Telescope in the event that a space shuttle crew is never again sent to the orbiting facility.
wn-0013,4,LAUNCHED_FROM,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,the United States,United States,GPE,GPE:United States,,zero_shot_nli,0.9266,hf,Aerospace firms in the United States and in Canada have teamed with NASA to develop a Hubble Robotic Vehicle Deorbit Module.
wn-0013,4,LAUNCHED_FROM,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Canada,Canada,GPE,GPE:Canada,,zero_shot_nli,0.9115,hf,Aerospace firms in the United States and in Canada have teamed with NASA to develop a Hubble Robotic Vehicle Deorbit Module.
wn-0013,5,CREWED_BY,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Jim Crocker,Jim Crocker,PERSON,PERSON:Jim Crocker,,zero_shot_nli,0.8901,hf,"""Excellent progress is being made on a telerobotic approach to servicing the Hubble,"" said Jim Crocker, vice president of civil space at Lockheed Martin Space Systems of Denver."
wn-0013,5,LAUNCHED_FROM,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Denver,Denver,GPE,GPE:Denver,,zero_shot_nli,0.8254,hf,"""Excellent progress is being made on a telerobotic approach to servicing the Hubble,"" said Jim Crocker, vice president of civil space at Lockheed Martin Space Systems of Denver."
wn-0013,14,CREWED_BY,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Steny Hoyer,Steny Hoyer,PERSON,PERSON:Steny Hoyer,,zero_shot_nli,0.9902,hf,Congressman Steny Hoyer (D-MD) released the following statement January 25 condemning reports about eliminating funds to repair the Hubble Space Telescope.
wn-0013,15,PART_OF,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Goddard Space Flight Center,Goddard Space Flight Center,ORG,ORG:Goddard Space Flight Center,,zero_shot_nli,0.6077,hf,The Hubble Space Telescope is managed by the Goddard Space Flight Center which is located in Congressman Hoyer's district.
wn-0013,15,CREWED_BY,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Hoyer,Hoyer,PERSON,PERSON:Hoyer,,zero_shot_nli,0.9993,hf,The Hubble Space Telescope is managed by the Goddard Space Flight Center which is located in Congressman Hoyer's district.
